ceremony_number,year,date,url,category,winner,nominees
53,1981,"March 31, 1981",https://en.wikipedia.org/wiki/53rd_Academy_Awards,Best Writing (Screenplay Written Directly for the Screen),Melvin and Howard,Brubaker | Fame | Mon Oncle D'Amerique | Private Benjamin
53,1981,"March 31, 1981",https://en.wikipedia.org/wiki/53rd_Academy_Awards,Best Writing (Screenplay Based on Material from Another Medium),Ordinary People,Breaker Morant | Coal Miner's Daughter | The Elephant Man | The Stunt Man
53,1981,"March 31, 1981",https://en.wikipedia.org/wiki/53rd_Academy_Awards,Best Foreign Language Film,Moscow Does Not Believe in Tears (Soviet Union) in Russian,Confidence (Hungary) in Hungarian | Kagemusha (Japan) in Japanese | The Last Metro (France) in French | The Nest (Spain) in Spanish
53,1981,"March 31, 1981",https://en.wikipedia.org/wiki/53rd_Academy_Awards,Best Documentary (Feature),From Mao to Mozart: Isaac Stern in China,Agee | The Day After Trinity | Front Line | The Yellow Star: The Persecution of the Jews in Europe 1933–45
53,1981,"March 31, 1981",https://en.wikipedia.org/wiki/53rd_Academy_Awards,Best Documentary (Short Subject),Karl Hess: Toward Liberty,Don't Mess with Bill | The Eruption of Mount St. Helens! | It's the Same World | Luther Metke at 94
53,1981,"March 31, 1981",https://en.wikipedia.org/wiki/53rd_Academy_Awards,Best Short Film (Dramatic Live Action),The Dollar Bottom,Fall Line | A Jury of Her Peers
53,1981,"March 31, 1981",https://en.wikipedia.org/wiki/53rd_Academy_Awards,Best Short Film (Animated),The Fly,All Nothing | History of the World in Three Minutes Flat
53,1981,"March 31, 1981",https://en.wikipedia.org/wiki/53rd_Academy_Awards,Best Music (Original Score),Fame,Altered States | The Elephant Man | The Empire Strikes Back | Tess
53,1981,"March 31, 1981",https://en.wikipedia.org/wiki/53rd_Academy_Awards,Best Music (Original Song),"""Fame"" from Fame","""9 to 5"" from 9 to 5 | ""On the Road Again"" from Honeysuckle Rose | ""Out Here on My Own"" from Fame | ""People Alone"" from The Competition"
53,1981,"March 31, 1981",https://en.wikipedia.org/wiki/53rd_Academy_Awards,Best Sound,The Empire Strikes Back,Altered States | Coal Miner's Daughter | Fame | Raging Bull
53,1981,"March 31, 1981",https://en.wikipedia.org/wiki/53rd_Academy_Awards,Best Art Direction,Tess,Coal Miner's Daughter | The Elephant Man | The Empire Strikes Back | Kagemusha
53,1981,"March 31, 1981",https://en.wikipedia.org/wiki/53rd_Academy_Awards,Best Cinematography,Tess,The Blue Lagoon | Coal Miner's Daughter | The Formula | Raging Bull
53,1981,"March 31, 1981",https://en.wikipedia.org/wiki/53rd_Academy_Awards,Best Costume Design,Tess,The Elephant Man | My Brilliant Career | Somewhere in Time | When Time Ran Out
53,1981,"March 31, 1981",https://en.wikipedia.org/wiki/53rd_Academy_Awards,Best Film Editing,Raging Bull,Coal Miner's Daughter | The Competition | The Elephant Man | Fame
54,1982,"March 29, 1982",https://en.wikipedia.org/wiki/54th_Academy_Awards,Best Picture,Chariots of Fire,Atlantic City | On Golden Pond | Raiders of the Lost Ark | Reds
54,1982,"March 29, 1982",https://en.wikipedia.org/wiki/54th_Academy_Awards,Best Directing,Warren Beatty,Louis Malle | Hugh Hudson | Mark Rydell | Steven Spielberg
54,1982,"March 29, 1982",https://en.wikipedia.org/wiki/54th_Academy_Awards,Best Actor in a Leading Role,Henry Fonda,Warren Beatty | Burt Lancaster | Dudley Moore | Paul Newman
54,1982,"March 29, 1982",https://en.wikipedia.org/wiki/54th_Academy_Awards,Best Actress in a Leading Role,Katharine Hepburn,Diane Keaton | Marsha Mason | Susan Sarandon | Meryl Streep
54,1982,"March 29, 1982",https://en.wikipedia.org/wiki/54th_Academy_Awards,Best Actor in a Supporting Role,John Gielgud,James Coco | Ian Holm | Jack Nicholson | Howard E. Rollins Jr.
54,1982,"March 29, 1982",https://en.wikipedia.org/wiki/54th_Academy_Awards,Best Actress in a Supporting Role,Maureen Stapleton,Melinda Dillon | Jane Fonda | Joan Hackett | Elizabeth McGovern
54,1982,"March 29, 1982",https://en.wikipedia.org/wiki/54th_Academy_Awards,Best Writing (Screenplay Written Directly for the Screen),Chariots of Fire,Absence of Malice | Arthur | Atlantic City | Reds
54,1982,"March 29, 1982",https://en.wikipedia.org/wiki/54th_Academy_Awards,Best Writing (Screenplay Based on Material from Another Medium),On Golden Pond,The French Lieutenant's Woman | Pennies from Heaven | Prince of the City | Ragtime
54,1982,"March 29, 1982",https://en.wikipedia.org/wiki/54th_Academy_Awards,Best Foreign Language Film,Mephisto (Hungary) in German,The Boat Is Full (Switzerland) in German | Man of Iron (Poland) in Polish | Muddy River (Japan) in Japanese | Three Brothers (Italy) in Italian
54,1982,"March 29, 1982",https://en.wikipedia.org/wiki/54th_Academy_Awards,Best Documentary (Feature),Genocide,Against Wind and Tide: A Cuban Odyssey | Brooklyn Bridge | Eight Minutes to Midnight: A Portrait of Dr. Helen Caldicott | El Salvador: Another Vietnam
54,1982,"March 29, 1982",https://en.wikipedia.org/wiki/54th_Academy_Awards,Best Documentary (Short Subject),Close Harmony,Americas in Transition | Journey for Survival | See What I Say | Urge to Build
54,1982,"March 29, 1982",https://en.wikipedia.org/wiki/54th_Academy_Awards,Best Short Film (Live Action),Violet,Couples and Robbers | First Winter
54,1982,"March 29, 1982",https://en.wikipedia.org/wiki/54th_Academy_Awards,Best Short Film (Animated),Crac,The Creation | The Tender Tale of Cinderella Penguin
54,1982,"March 29, 1982",https://en.wikipedia.org/wiki/54th_Academy_Awards,Best Music (Original Score),Chariots of Fire,Dragonslayer | On Golden Pond | Ragtime | Raiders of the Lost Ark
54,1982,"March 29, 1982",https://en.wikipedia.org/wiki/54th_Academy_Awards,Best Music (Original Song),"""Arthur's Theme (Best That You Can Do)"" from Arthur","""Endless Love"" from Endless Love | ""The First Time It Happens"" from The Great Muppet Caper | ""For Your Eyes Only"" from For Your Eyes Only | ""One More Hour"" from Ragtime"
54,1982,"March 29, 1982",https://en.wikipedia.org/wiki/54th_Academy_Awards,Best Sound,Raiders of the Lost Ark,On Golden Pond | Outland | Pennies from Heaven | Reds
54,1982,"March 29, 1982",https://en.wikipedia.org/wiki/54th_Academy_Awards,Best Art Direction,Raiders of the Lost Ark,The French Lieutenant's Woman | Heaven's Gate | Ragtime | Reds
54,1982,"March 29, 1982",https://en.wikipedia.org/wiki/54th_Academy_Awards,Best Cinematography,Reds,Excalibur | On Golden Pond | Ragtime | Raiders of the Lost Ark
54,1982,"March 29, 1982",https://en.wikipedia.org/wiki/54th_Academy_Awards,Best Makeup,An American Werewolf in London,Heartbeeps
54,1982,"March 29, 1982",https://en.wikipedia.org/wiki/54th_Academy_Awards,Best Costume Design,Chariots of Fire,The French Lieutenant's Woman | Pennies from Heaven | Ragtime | Reds
54,1982,"March 29, 1982",https://en.wikipedia.org/wiki/54th_Academy_Awards,Best Film Editing,Raiders of the Lost Ark,Chariots of Fire | The French Lieutenant's Woman | On Golden Pond | Reds
54,1982,"March 29, 1982",https://en.wikipedia.org/wiki/54th_Academy_Awards,Best Visual Effects,Raiders of the Lost Ark,Dragonslayer
55,1983,"April 11, 1983",https://en.wikipedia.org/wiki/55th_Academy_Awards,Best Picture,Gandhi,E.T. the Extra-Terrestrial | Missing | Tootsie | The Verdict
55,1983,"April 11, 1983",https://en.wikipedia.org/wiki/55th_Academy_Awards,Best Directing,Richard Attenborough,Wolfgang Petersen | Steven Spielberg | Sydney Pollack | Sidney Lumet
55,1983,"April 11, 1983",https://en.wikipedia.org/wiki/55th_Academy_Awards,Best Actor in a Leading Role,Ben Kingsley,Dustin Hoffman | Jack Lemmon | Paul Newman | Peter O'Toole
55,1983,"April 11, 1983",https://en.wikipedia.org/wiki/55th_Academy_Awards,Best Actress in a Leading Role,Meryl Streep,Julie Andrews | Jessica Lange | Sissy Spacek | Debra Winger
55,1983,"April 11, 1983",https://en.wikipedia.org/wiki/55th_Academy_Awards,Best Actor in a Supporting Role,Louis Gossett Jr.,Charles Durning | John Lithgow | James Mason | Robert Preston
55,1983,"April 11, 1983",https://en.wikipedia.org/wiki/55th_Academy_Awards,Best Actress in a Supporting Role,Jessica Lange,Glenn Close | Teri Garr | Kim Stanley | Lesley Ann Warren
55,1983,"April 11, 1983",https://en.wikipedia.org/wiki/55th_Academy_Awards,Best Writing (Screenplay Written Directly for the Screen),Gandhi,Diner | E.T. the Extra-Terrestrial | An Officer and a Gentleman | Tootsie
55,1983,"April 11, 1983",https://en.wikipedia.org/wiki/55th_Academy_Awards,Best Writing (Screenplay Based on Material from Another Medium)[13],Missing,Das Boot | Sophie's Choice | The Verdict | Victor/Victoria
55,1983,"April 11, 1983",https://en.wikipedia.org/wiki/55th_Academy_Awards,Best Foreign Language Film[14],Begin the Beguine (Spain) in Spanish and English,Alsino and the Condor (Nicaragua) in Spanish – directed by Miguel Littin | Clean Slate (France) in French | Flight of the Eagle (Sweden) in Swedish and French  – directed by Jan Troell | Private Life (Union of Soviet Socialist Republics) in Russian
55,1983,"April 11, 1983",https://en.wikipedia.org/wiki/55th_Academy_Awards,Best Documentary (Feature),Just Another Missing Kid,After the Axe | Ben's Mill | In Our Water | A Portrait of Giselle
55,1983,"April 11, 1983",https://en.wikipedia.org/wiki/55th_Academy_Awards,Best Documentary (Short Subject),If You Love This Planet,Gods of Metal | The Klan: A Legacy of Hate in America | To Live or Let Die | Traveling Hopefully
55,1983,"April 11, 1983",https://en.wikipedia.org/wiki/55th_Academy_Awards,Best Short Film (Live Action),A Shocking Accident,Ballet Robotique | The Silence | Split Cherry Tree | Sredni Vashtar
55,1983,"April 11, 1983",https://en.wikipedia.org/wiki/55th_Academy_Awards,Best Short Film (Animated),Tango,The Great Cognito | The Snowman
55,1983,"April 11, 1983",https://en.wikipedia.org/wiki/55th_Academy_Awards,Best Music (Original Score),E.T. the Extra-Terrestrial,Gandhi | An Officer and a Gentleman | Poltergeist | Sophie's Choice
